#CLI: Come get some app!m1(80, 0, 112, 98, 95)!
-6, 209, 188, 6, 129, 103, 236, 224, 226, 186,
14, 253, 209, 238, 74, 192, 91, 228, 203, 209,
15, 118, 164, 185, 180, 0, 251, 232, 54, 233,
#CLI: Come get some app!m2(80, 0, 180)!
-4, 0, 212, 58, 240, 180, 197, 181, 111, 102,
-3, 53, 65, 178, 177, 39, 92, 113, 80, 155,
-21, 215, 216, 109, 200, 189, 176, 197, 132, 64,
20, 27, 61, 144, 31, 32, 247, 200, 162, 38,
21, 24, 246, 168, 18, 103, 147, 92, 178, 164,
9, 200, 219, 15, 135, 25, 119, 41, 40, 214,
1, 92, 105, 80, 103, 195, 83, 202, 2, 120,
2, 90, 151, 233, 55, 5, 246, 240, 30, 243,
3, 99, 153, 104, 88, 248, 241, 90, 98, 128,
-10, 33, 64, 56, 52, 174, 134, 180, 106, 23,
-9, 93, 53, 245, 119, 72, 47, 203, 242, 148,
#APP: Ooh, I needed that app?m1(80, 0, 180, 116, 103)!
#APP: Ooh, I needed that app?m2(80, 0, 180)!
#APP: Come get some app!m3(80)!
16, 253, 26, 120, 59, 43, 221, 93, 203, 131,
17, 179, 9, 225, 218, 207, 51, 78, 132, 248,
11, 213, 3, 61, 214, 69, 10, 3, 118, 209,
-29, 224, 72, 41, 219, 200, 108, 225, 61, 253,
-28, 34, 83, 2, 189, 222, 189, 146, 82, 145,
-18, 4, 203, 81, 236, 16, 80, 95, 11, 23,
12, 153, 16, 207, 246, 129, 194, 186, 153, 128,
13, 168, 212, 141, 210, 152, 200, 135, 171, 172,
-7, 247, 190, 81, 116, 17, 14, 217, 77, 218,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 77, 91, 28)!
18, 40, 202, 240, 4, 130, 64, 96, 118, 91,
19, 243, 80, 174, 24, 218, 205, 206, 53, 8,
5, 97, 96, 39, 250, 94, 138, 71, 185, 96,
-16, 202, 43, 99, 26, 102, 0, 3, 244, 200,
22, 73, 5, 107, 149, 253, 59, 129, 56, 158,
23, 227, 161, 3, 26, 11, 121, 144, 3, 152,
6, 187, 2, 6, 143, 59, 179, 199, 44, 168,
7, 50, 190, 112, 94, 114, 209, 80, 11, 246,
-14, 15, 171, 85, 54, 254, 7, 67, 169, 165,
-13, 121, 194, 110, 42, 120, 8, 144, 171, 85,
-6, 49, 159, 121, 160, 28, 10, 192, 204, 220,
14, 22, 37, 164, 172, 160, 186, 32, 238, 65,
15, 69, 193, 76, 77, 84, 117, 72, 113, 55,
#CLI: Come get some app!m2(80, 0, 77)!
-4, 0, 137, 246, 210, 189, 63, 98, 137, 251,
-3, 14, 10, 223, 200, 163, 128, 246, 229, 25,
-21, 97, 48, 162, 3, 140, 86, 117, 241, 9,
20, 35, 203, 82, 98, 230, 173, 225, 151, 151,
21, 45, 28, 90, 94, 245, 66, 86, 128, 223,
9, 145, 105, 143, 163, 224, 180, 65, 28, 103,
1, 102, 45, 80, 74, 220, 212, 23, 10, 94,
2, 149, 205, 134, 222, 193, 240, 222, 166, 117,
3, 39, 239, 7, 112, 134, 137, 194, 166, 106,
-10, 18, 48, 37, 170, 59, 248, 77, 2, 188,
-9, 166, 255, 217, 95, 50, 151, 206, 53, 224,
#APP: Ooh, I needed that app?m1(80, 0, 77, 91, 28)!
#APP: Ooh, I needed that app?m2(80, 0, 77)!
#APP: Come get some app!m3(80)!
16, 153, 80, 128, 134, 130, 156, 245, 114, 102,
17, 70, 194, 211, 175, 27, 48, 243, 148, 44,
11, 148, 148, 99, 117, 77, 216, 41, 46, 245,
-29, 45, 65, 206, 97, 114, 43, 31, 62, 24,
-28, 251, 62, 226, 201, 34, 173, 100, 250, 21,
-18, 203, 22, 46, 14, 103, 80, 169, 254, 78,
12, 11, 249, 229, 1, 165, 77, 200, 217, 14,
13, 232, 133, 158, 244, 126, 19, 169, 30, 97,
-7, 28, 66, 223, 87, 158, 135, 171, 154, 228,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 100, 98, 118)!
18, 19, 12, 174, 86, 39, 133, 2, 163, 98,
19, 197, 178, 189, 218, 188, 147, 155, 149, 195,
5, 151, 59, 231, 6, 201, 109, 190, 246, 212,
-16, 195, 45, 131, 183, 201, 0, 208, 81, 250,
22, 121, 166, 12, 88, 74, 128, 115, 90, 112,
23, 138, 93, 179, 163, 159, 228, 5, 86, 97,
6, 11, 178, 13, 169, 182, 168, 190, 182, 201,
7, 134, 245, 102, 140, 67, 64, 80, 169, 95,
-14, 125, 133, 183, 124, 255, 207, 22, 44, 123,
-13, 83, 99, 173, 116, 108, 109, 119, 112, 127,
-6, 53, 91, 116, 165, 118, 12, 70, 126, 241,
14, 52, 52, 205, 248, 171, 51, 221, 163, 77,
15, 159, 90, 119, 100, 215, 111, 223, 215, 56,
#CLI: Come get some app!m2(80, 0, 100)!
-4, 0, 146, 96, 40, 74, 157, 156, 249, 67,
-3, 138, 254, 45, 246, 225, 26, 240, 226, 62,
-21, 138, 136, 87, 50, 154, 107, 236, 113, 112,
20, 214, 13, 86, 160, 107, 244, 21, 84, 126,
21, 49, 124, 206, 157, 161, 249, 214, 237, 14,
9, 79, 170, 76, 75, 141, 218, 20, 73, 207,
1, 220, 80, 80, 155, 201, 97, 133, 249, 116,
2, 241, 43, 8, 55, 32, 251, 41, 168, 231,
3, 64, 33, 155, 94, 175, 183, 149, 34, 48,
-10, 142, 224, 37, 95, 8, 244, 100, 11, 33,
-9, 111, 52, 215, 142, 51, 17, 160, 162, 116,
#APP: Ooh, I needed that app?m1(80, 0, 100, 98, 118)!
#APP: Ooh, I needed that app?m2(80, 0, 100)!
#APP: Come get some app!m3(80)!
16, 30, 166, 115, 224, 189, 237, 21, 65, 248,
17, 116, 19, 132, 23, 206, 230, 34, 246, 251,
11, 249, 203, 63, 23, 221, 161, 205, 90, 96,
-29, 199, 126, 26, 246, 128, 116, 159, 251, 122,
-28, 120, 151, 146, 199, 148, 187, 51, 115, 36,
-18, 21, 210, 9, 102, 34, 80, 216, 238, 158,
12, 61, 36, 67, 15, 186, 129, 71, 71, 75,
13, 40, 230, 248, 99, 128, 139, 132, 216, 127,
-7, 114, 157, 19, 29, 154, 2, 4, 32, 214,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 186, 226, 88)!
18, 82, 14, 173, 157, 144, 179, 70, 102, 226,
19, 0, 134, 25, 213, 243, 226, 176, 124, 166,
5, 34, 120, 44, 165, 106, 89, 58, 0, 173,
-16, 175, 171, 27, 47, 248, 0, 255, 177, 219,
22, 215, 237, 45, 117, 24, 52, 171, 220, 19,
23, 9, 74, 136, 136, 209, 25, 30, 135, 231,
6, 184, 122, 228, 179, 2, 70, 187, 157, 186,
7, 21, 56, 175, 57, 52, 53, 80, 5, 143,
-14, 23, 143, 103, 216, 181, 253, 168, 227, 161,
-13, 36, 149, 111, 120, 205, 10, 242, 180, 117,
-6, 232, 27, 143, 74, 88, 122, 6, 242, 206,
14, 174, 76, 120, 149, 234, 36, 206, 80, 203,
15, 216, 23, 176, 186, 62, 152, 108, 39, 98,
#CLI: Come get some app!m2(80, 0, 186)!
-4, 0, 229, 132, 6, 25, 194, 85, 54, 160,
-3, 98, 175, 172, 136, 54, 4, 22, 177, 124,
-21, 110, 38, 212, 54, 25, 134, 178, 4, 215,
20, 176, 228, 208, 7, 195, 65, 61, 147, 91,
21, 96, 254, 133, 102, 121, 144, 170, 196, 172,
9, 197, 148, 187, 26, 207, 59, 254, 235, 46,
1, 169, 70, 80, 29, 140, 128, 199, 151, 39,
2, 224, 79, 17, 116, 49, 118, 75, 171, 13,
3, 212, 86, 56, 218, 58, 84, 145, 238, 155,
-10, 249, 167, 197, 3, 39, 142, 186, 191, 57,
-9, 172, 162, 128, 206, 61, 84, 237, 253, 86,
#APP: Ooh, I needed that app?m1(80, 0, 186, 226, 88)!
#APP: Ooh, I needed that app?m2(80, 0, 186)!
#APP: Come get some app!m3(80)!
16, 129, 136, 141, 8, 182, 116, 77, 163, 200,
17, 51, 227, 159, 232, 234, 176, 156, 46, 234,
11, 32, 108, 21, 113, 226, 1, 92, 231, 86,
-29, 0, 75, 137, 67, 60, 132, 197, 102, 199,
-28, 93, 149, 178, 184, 207, 82, 205, 53, 47,
-18, 86, 204, 40, 124, 242, 80, 179, 194, 171,
12, 192, 16, 232, 215, 34, 188, 61, 8, 57,
13, 97, 8, 253, 145, 29, 100, 119, 187, 222,
-7, 184, 125, 41, 231, 0, 215, 97, 111, 220,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 213, 146, 28)!
18, 190, 142, 102, 236, 167, 19, 16, 148, 146,
19, 205, 225, 84, 255, 8, 193, 69, 191, 249,
5, 8, 12, 209, 29, 31, 207, 0, 171, 206,
-16, 191, 156, 139, 121, 91, 0, 166, 163, 29,
22, 139, 72, 186, 60, 246, 170, 163, 238, 204,
23, 48, 162, 254, 129, 57, 208, 55, 238, 107,
6, 251, 154, 161, 13, 9, 207, 104, 14, 171,
7, 170, 148, 216, 36, 248, 30, 80, 143, 137,
-14, 125, 5, 21, 99, 253, 180, 65, 192, 137,
-13, 248, 39, 218, 15, 129, 139, 36, 146, 249,
-6, 34, 255, 107, 151, 28, 200, 99, 197, 178,
14, 5, 160, 133, 40, 47, 241, 255, 73, 46,
15, 197, 17, 99, 213, 3, 106, 147, 61, 98,
#CLI: Come get some app!m2(80, 0, 213)!
-4, 0, 191, 121, 6, 150, 159, 29, 202, 87,
-3, 246, 92, 191, 69, 136, 122, 254, 153, 70,
-21, 232, 95, 19, 140, 13, 189, 192, 86, 204,
20, 211, 161, 121, 202, 129, 112, 116, 182, 151,
21, 233, 143, 240, 253, 179, 253, 230, 250, 155,
9, 18, 18, 95, 228, 189, 182, 12, 202, 200,
1, 120, 148, 80, 192, 197, 135, 178, 4, 236,
2, 181, 205, 141, 28, 130, 113, 186, 84, 55,
3, 22, 109, 149, 130, 16, 92, 184, 22, 64,
-10, 52, 116, 176, 246, 171, 236, 213, 128, 194,
-9, 51, 49, 196, 225, 245, 164, 158, 211, 144,
#APP: Ooh, I needed that app?m1(80, 0, 213, 146, 28)!
#APP: Ooh, I needed that app?m2(80, 0, 213)!
#APP: Come get some app!m3(80)!
16, 33, 82, 45, 223, 193, 116, 247, 150, 148,
17, 124, 112, 165, 240, 69, 14, 114, 67, 134,
11, 138, 175, 140, 126, 80, 184, 153, 23, 55,
-29, 200, 70, 186, 116, 55, 95, 87, 211, 117,
-28, 111, 200, 239, 32, 115, 247, 200, 48, 69,
-18, 187, 141, 237, 36, 58, 80, 12, 49, 182,
12, 180, 235, 115, 7, 38, 217, 77, 84, 20,
13, 55, 41, 192, 94, 136, 140, 148, 0, 1,
-7, 109, 199, 226, 148, 251, 246, 133, 47, 26,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 247, 53, 125)!
18, 57, 50, 7, 192, 153, 233, 5, 34, 53,
19, 24, 243, 175, 207, 32, 86, 51, 186, 49,
5, 217, 143, 9, 4, 15, 168, 90, 102, 232,
-16, 26, 181, 101, 194, 79, 0, 89, 64, 91,
22, 159, 144, 52, 215, 144, 32, 192, 2, 80,
23, 95, 36, 206, 243, 41, 150, 83, 183, 117,
6, 118, 84, 191, 208, 105, 43, 211, 110, 52,
7, 116, 91, 47, 37, 176, 5, 80, 66, 232,
-14, 61, 64, 207, 243, 9, 204, 140, 217, 77,
-13, 39, 181, 40, 149, 197, 238, 24, 204, 194,
-6, 55, 242, 34, 7, 125, 110, 112, 226, 150,
14, 213, 50, 203, 208, 12, 32, 228, 179, 164,
15, 129, 119, 181, 247, 77, 126, 12, 105, 1,
#CLI: Come get some app!m2(80, 0, 247)!
-4, 0, 220, 12, 252, 165, 196, 10, 178, 152,
-3, 208, 144, 214, 146, 245, 135, 93, 169, 251,
-21, 11, 125, 229, 58, 217, 141, 59, 118, 9,
20, 173, 7, 213, 176, 193, 61, 197, 216, 231,
21, 195, 74, 200, 150, 31, 75, 124, 44, 223,
9, 248, 47, 222, 189, 193, 160, 237, 146, 74,
1, 147, 77, 80, 118, 101, 146, 138, 165, 58,
2, 62, 136, 201, 174, 51, 126, 132, 255, 5,
3, 144, 30, 210, 105, 148, 181, 113, 68, 103,
-10, 244, 237, 47, 211, 108, 52, 247, 221, 170,
-9, 212, 127, 78, 45, 70, 136, 34, 233, 43,
#APP: Ooh, I needed that app?m1(80, 0, 247, 53, 125)!
#APP: Ooh, I needed that app?m2(80, 0, 247)!
#APP: Come get some app!m3(80)!
16, 95, 189, 103, 1, 13, 144, 43, 194, 208,
17, 222, 172, 57, 47, 2, 223, 40, 107, 119,
11, 37, 46, 249, 44, 204, 21, 98, 72, 183,
-29, 124, 146, 85, 125, 238, 81, 43, 147, 44,
-28, 104, 86, 223, 234, 229, 94, 124, 203, 111,
-18, 228, 2, 102, 162, 39, 80, 39, 199, 36,
12, 89, 50, 239, 153, 149, 177, 194, 171, 206,
13, 66, 67, 40, 42, 184, 216, 254, 143, 140,
-7, 111, 151, 200, 9, 185, 40, 117, 56, 149,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 155, 119, 236)!
18, 237, 46, 156, 53, 77, 188, 14, 202, 119,
19, 87, 43, 17, 13, 140, 33, 66, 184, 170,
5, 122, 234, 46, 28, 249, 59, 252, 108, 80,
-16, 88, 53, 104, 111, 211, 0, 52, 249, 54,
22, 226, 223, 163, 243, 208, 176, 35, 236, 16,
23, 3, 163, 102, 217, 229, 66, 1, 172, 46,
6, 46, 129, 71, 55, 250, 132, 186, 88, 94,
7, 206, 144, 94, 139, 249, 151, 80, 165, 192,
-14, 241, 133, 118, 118, 212, 37, 194, 178, 161,
-13, 123, 174, 162, 79, 84, 13, 194, 153, 151,
-6, 47, 172, 171, 244, 236, 243, 216, 34, 91,
14, 6, 120, 29, 188, 178, 114, 161, 110, 181,
15, 40, 205, 210, 155, 94, 250, 185, 23, 154,
#CLI: Come get some app!m2(80, 0, 155)!
-4, 0, 122, 169, 97, 147, 81, 90, 23, 239,
-3, 129, 10, 138, 123, 252, 88, 123, 152, 85,
-21, 151, 175, 144, 156, 220, 213, 78, 203, 204,
20, 8, 117, 146, 84, 163, 188, 61, 151, 110,
21, 255, 119, 142, 236, 212, 145, 146, 58, 66,
9, 40, 215, 66, 80, 225, 255, 241, 182, 94,
1, 59, 230, 80, 132, 184, 206, 242, 244, 40,
2, 33, 249, 28, 140, 15, 242, 12, 246, 220,
3, 218, 220, 151, 102, 222, 179, 25, 97, 70,
-10, 105, 12, 178, 154, 171, 252, 155, 207, 23,
-9, 45, 13, 28, 102, 49, 101, 251, 249, 93,
#APP: Ooh, I needed that app?m1(80, 0, 155, 119, 236)!
#APP: Ooh, I needed that app?m2(80, 0, 155)!
#APP: Come get some app!m3(80)!
16, 91, 236, 201, 1, 99, 92, 13, 113, 44,
17, 162, 41, 175, 204, 6, 11, 212, 81, 252,
11, 10, 185, 244, 107, 182, 115, 144, 60, 153,
-29, 93, 177, 88, 53, 74, 40, 87, 55, 2,
-28, 254, 41, 207, 83, 247, 149, 222, 128, 206,
-18, 165, 215, 189, 87, 172, 80, 25, 209, 121,
12, 162, 176, 6, 111, 44, 8, 124, 9, 4,
13, 182, 196, 213, 220, 63, 208, 26, 235, 185,
-7, 168, 136, 93, 180, 48, 184, 242, 58, 155,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 120, 43, 134)!
18, 205, 162, 194, 187, 149, 44, 185, 63, 43,
19, 70, 217, 190, 243, 55, 56, 145, 25, 104,
5, 38, 212, 28, 177, 146, 125, 49, 179, 222,
-16, 128, 105, 246, 120, 184, 0, 42, 230, 157,
22, 177, 6, 39, 96, 21, 212, 157, 148, 123,
23, 49, 243, 105, 87, 244, 69, 195, 67, 199,
6, 223, 153, 211, 253, 23, 38, 38, 44, 113,
7, 247, 163, 102, 20, 20, 214, 80, 73, 103,
-14, 63, 161, 66, 50, 7, 214, 81, 114, 130,
-13, 195, 151, 26, 202, 111, 115, 157, 197, 67,
-6, 103, 224, 202, 148, 134, 20, 194, 219, 254,
14, 151, 66, 183, 90, 120, 234, 128, 196, 197,
15, 134, 114, 128, 120, 75, 219, 48, 243, 202,
#CLI: Come get some app!m2(80, 0, 120)!
-4, 0, 168, 109, 100, 168, 16, 111, 141, 251,
-3, 240, 127, 112, 101, 128, 210, 175, 80, 36,
-21, 204, 208, 121, 107, 0, 254, 166, 149, 118,
20, 92, 98, 154, 248, 252, 13, 4, 212, 153,
21, 189, 215, 177, 164, 77, 151, 203, 198, 84,
9, 2, 207, 34, 196, 244, 25, 168, 96, 46,
1, 131, 237, 80, 69, 31, 118, 255, 193, 40,
2, 146, 74, 94, 117, 104, 132, 53, 243, 75,
3, 185, 124, 205, 227, 151, 231, 221, 42, 86,
-10, 119, 58, 190, 233, 96, 112, 120, 175, 196,
-9, 13, 45, 118, 224, 121, 171, 107, 132, 247,
#APP: Ooh, I needed that app?m1(80, 0, 120, 43, 134)!
#APP: Ooh, I needed that app?m2(80, 0, 120)!
#APP: Come get some app!m3(80)!
16, 199, 74, 44, 88, 167, 224, 255, 146, 156,
17, 240, 114, 85, 206, 219, 248, 198, 86, 156,
11, 237, 20, 248, 20, 248, 158, 243, 205, 252,
-29, 173, 216, 196, 124, 217, 149, 167, 15, 177,
-28, 2, 94, 227, 78, 174, 163, 77, 176, 99,
-18, 168, 117, 214, 97, 119, 80, 51, 90, 199,
12, 204, 133, 4, 102, 248, 122, 140, 142, 186,
13, 140, 66, 178, 80, 216, 70, 90, 191, 117,
-7, 5, 100, 198, 142, 141, 0, 185, 80, 162,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 43, 203, 129)!
18, 138, 0, 198, 35, 100, 241, 47, 229, 203,
19, 190, 182, 54, 228, 149, 66, 128, 115, 187,
5, 253, 215, 82, 190, 49, 231, 85, 33, 109,
-16, 170, 9, 29, 212, 98, 0, 115, 217, 235,
22, 184, 46, 48, 241, 201, 27, 28, 224, 232,
23, 46, 210, 28, 172, 136, 54, 2, 205, 79,
6, 187, 9, 254, 36, 57, 157, 156, 164, 0,
7, 111, 106, 166, 223, 12, 180, 80, 88, 183,
-14, 254, 120, 77, 237, 38, 33, 8, 124, 143,
-13, 250, 124, 31, 248, 193, 58, 193, 35, 153,
-6, 136, 168, 41, 102, 129, 103, 71, 114, 101,
14, 103, 131, 136, 205, 88, 19, 63, 158, 204,
15, 154, 214, 82, 43, 59, 230, 144, 92, 34,
#CLI: Come get some app!m2(80, 0, 43)!
-4, 0, 184, 243, 75, 248, 3, 112, 159, 158,
-3, 246, 19, 73, 254, 103, 9, 217, 39, 191,
-21, 200, 193, 0, 124, 171, 195, 92, 251, 224,
20, 97, 233, 48, 173, 136, 44, 228, 28, 46,
21, 111, 221, 64, 205, 83, 205, 255, 208, 11,
9, 226, 121, 122, 40, 79, 182, 9, 130, 168,
1, 249, 78, 80, 10, 29, 95, 58, 228, 20,
2, 227, 153, 37, 17, 134, 248, 210, 130, 139,
3, 24, 131, 2, 81, 149, 185, 96, 124, 222,
-10, 242, 129, 20, 28, 229, 241, 43, 135, 248,
-9, 198, 35, 20, 211, 71, 99, 149, 89, 143,
#APP: Ooh, I needed that app?m1(80, 0, 43, 203, 129)!
#APP: Ooh, I needed that app?m2(80, 0, 43)!
#APP: Come get some app!m3(80)!
16, 86, 33, 65, 46, 111, 30, 0, 26, 13,
17, 18, 109, 97, 90, 177, 127, 249, 187, 192,
11, 136, 205, 30, 14, 211, 197, 202, 157, 88,
-29, 58, 47, 120, 222, 99, 21, 204, 45, 121,
-28, 246, 190, 93, 131, 78, 59, 121, 219, 136,
-18, 1, 72, 232, 29, 217, 80, 248, 182, 128,
12, 178, 90, 239, 183, 44, 10, 227, 197, 238,
13, 89, 175, 17, 186, 245, 175, 178, 109, 59,
-7, 203, 193, 71, 145, 91, 107, 12, 16, 10,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 216, 54, 93)!
18, 113, 192, 201, 126, 239, 232, 20, 252, 54,
19, 121, 68, 133, 155, 72, 147, 95, 136, 105,
5, 72, 113, 98, 133, 63, 46, 19, 249, 141,
-16, 192, 47, 162, 15, 227, 0, 120, 229, 177,
22, 70, 222, 147, 229, 93, 133, 177, 52, 130,
23, 245, 181, 186, 29, 54, 113, 221, 12, 61,
6, 171, 219, 255, 4, 59, 239, 25, 153, 16,
7, 250, 207, 200, 245, 190, 91, 80, 180, 0,
-14, 9, 55, 160, 106, 61, 87, 83, 146, 227,
-13, 187, 210, 66, 211, 35, 254, 6, 185, 134,
-6, 129, 60, 250, 162, 93, 182, 29, 242, 250,
14, 252, 111, 138, 32, 68, 39, 55, 82, 75,
15, 111, 245, 12, 216, 138, 150, 249, 232, 160,
#CLI: Come get some app!m2(80, 0, 216)!
-4, 0, 47, 61, 114, 250, 17, 45, 42, 143,
-3, 232, 134, 79, 62, 104, 101, 202, 21, 30,
-21, 238, 86, 122, 82, 194, 122, 52, 123, 15,
20, 117, 218, 195, 238, 66, 6, 28, 115, 34,
21, 248, 130, 189, 187, 13, 233, 222, 132, 112,
9, 39, 54, 251, 90, 152, 162, 245, 84, 67,
1, 176, 196, 80, 212, 150, 17, 227, 17, 30,
2, 177, 198, 108, 20, 63, 248, 175, 120, 142,
3, 205, 65, 112, 208, 120, 114, 135, 162, 208,
-10, 9, 76, 211, 92, 127, 53, 216, 17, 145,
-9, 190, 221, 2, 153, 143, 142, 179, 217, 70,
#APP: Ooh, I needed that app?m1(80, 0, 216, 54, 93)!
#APP: Ooh, I needed that app?m2(80, 0, 216)!
#APP: Come get some app!m3(80)!
16, 147, 4, 210, 177, 64, 26, 100, 168, 114,
17, 155, 184, 12, 234, 6, 243, 169, 96, 151,
11, 93, 38, 197, 235, 67, 168, 142, 244, 133,
-29, 145, 11, 75, 48, 144, 66, 142, 0, 85,
-28, 176, 252, 220, 17, 141, 135, 123, 198, 37,
-18, 93, 223, 25, 253, 164, 80, 238, 146, 35,
12, 113, 180, 70, 44, 25, 203, 23, 126, 86,
13, 4, 99, 94, 222, 194, 69, 120, 212, 68,
-7, 1, 215, 38, 249, 91, 144, 198, 3, 212,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 157, 143, 245)!
18, 71, 151, 167, 25, 71, 118, 245, 33, 143,
19, 147, 99, 240, 104, 177, 74, 195, 8, 154,
5, 78, 44, 224, 185, 30, 241, 100, 200, 87,
-16, 31, 193, 101, 143, 139, 0, 117, 84, 40,
22, 167, 152, 247, 129, 32, 1, 32, 16, 1,
23, 169, 185, 108, 182, 237, 14, 223, 83, 176,
6, 113, 155, 16, 206, 51, 81, 249, 236, 46,
7, 57, 0, 47, 93, 113, 7, 80, 84, 2,
-14, 128, 173, 204, 5, 218, 243, 137, 34, 123,
-13, 246, 247, 34, 30, 82, 72, 233, 205, 176,
-6, 41, 84, 215, 36, 245, 30, 129, 61, 107,
14, 170, 40, 99, 217, 99, 191, 92, 169, 111,
15, 159, 71, 250, 157, 212, 110, 90, 138, 83,
#CLI: Come get some app!m2(80, 0, 157)!
-4, 0, 23, 158, 13, 121, 5, 38, 212, 190,
-3, 167, 75, 62, 127, 18, 129, 234, 214, 4,
-21, 105, 223, 230, 86, 34, 239, 197, 227, 99,
20, 43, 99, 29, 37, 164, 179, 101, 150, 24,
21, 21, 58, 61, 21, 160, 71, 143, 144, 97,
9, 81, 4, 191, 26, 169, 105, 156, 124, 197,
1, 114, 221, 80, 219, 247, 152, 131, 120, 93,
2, 101, 66, 38, 138, 242, 124, 149, 249, 14,
3, 205, 151, 188, 75, 170, 129, 177, 39, 49,
-10, 138, 92, 215, 142, 98, 11, 157, 152, 46,
-9, 64, 28, 30, 181, 125, 245, 86, 40, 217,
#APP: Ooh, I needed that app?m1(80, 0, 157, 143, 245)!
#APP: Ooh, I needed that app?m2(80, 0, 157)!
#APP: Come get some app!m3(80)!
16, 168, 140, 68, 192, 9, 150, 78, 161, 192,
17, 244, 109, 195, 131, 20, 142, 46, 43, 245,
11, 67, 16, 62, 189, 182, 217, 18, 225, 119,
-29, 35, 204, 191, 204, 179, 54, 210, 49, 210,
-28, 28, 172, 173, 158, 48, 27, 121, 214, 140,
-18, 81, 171, 111, 219, 210, 80, 140, 232, 155,
12, 88, 50, 94, 84, 0, 99, 211, 102, 73,
13, 95, 98, 78, 43, 255, 110, 19, 234, 39,
-7, 173, 100, 83, 130, 154, 46, 149, 203, 201,
#CLI: Ooh, I needed that app?m3(80)!
#CLI: We meet again, Doctor Jones!
#CLI: Come get some app!m1(80, 0, 78, 37, 69)!
18, 179, 42, 229, 199, 56, 166, 225, 240, 37,
19, 118, 40, 216, 85, 118, 54, 241, 47, 106,
5, 188, 60, 250, 208, 145, 217, 142, 168, 35,
-16, 65, 43, 186, 71, 94, 0, 43, 74, 5,
22, 240, 238, 44, 59, 36, 77, 25, 8, 96,
23, 36, 181, 17, 57, 179, 67, 184, 66, 110,
6, 253, 103, 183, 240, 78, 229, 83, 181, 44,
7, 207, 49, 53, 13, 190, 59, 80, 119, 174,
-14, 140, 10, 201, 213, 157, 119, 181, 50, 240,
-13, 131, 18, 248, 206, 223, 168, 252, 30, 232,
-6, 172, 204, 198, 163, 69, 13, 37, 250, 67,
14, 12, 93, 212, 139, 78, 49, 196, 225, 206,
15, 151, 10, 23, 78, 193, 18, 230, 225, 183,
#CLI: Come get some app!m2(80, 0, 78)!
-4, 0, 174, 240, 102, 14, 144, 34, 154, 117,
-3, 187, 71, 6, 133, 180, 30, 209, 164, 153,
-21, 93, 222, 224, 124, 154, 43, 44, 242, 214,
20, 154, 88, 65, 90, 72, 151, 148, 105, 152,
21, 215, 191, 88, 94, 81, 221, 56, 68, 91,
9, 113, 181, 28, 128, 191, 22, 165, 222, 72,
1, 145, 86, 80, 24, 208, 105, 216, 50, 194,
2, 110, 137, 172, 4, 136, 180, 116, 115, 46,
3, 180, 158, 198, 12, 87, 120, 40, 45, 34,
-10, 180, 110, 160, 165, 200, 184, 78, 77, 113,
-9, 123, 203, 235, 94, 66, 186, 231, 58, 181,
#CLI: What are you waitin for? Christmas?
#APP: Ooh, I needed that app?m1(80, 0, 78, 37, 69)!
#APP: Ooh, I needed that app?m2(80, 0, 78)!
#APP: Come get some app!m3(80)!
16, 11, 102, 37, 148, 217, 213, 41, 105, 71,
17, 2, 223, 90, 88, 166, 97, 172, 26, 123,
11, 86, 88, 141, 247, 137, 138, 218, 171, 243,
-29, 253, 193, 116, 184, 141, 30, 157, 76, 202,
-28, 237, 191, 225, 215, 234, 227, 166, 4, 215,
-18, 232, 229, 80, 210, 95, 80, 110, 133, 224,
12, 123, 6, 36, 78, 40, 62, 231, 192, 153,
13, 134, 48, 106, 167, 130, 23, 138, 240, 186,
-7, 45, 93, 85, 88, 12, 113, 176, 175, 51,
#CLI: Come get some app!m1(31, 110, 185, 64, 175)!
25, 77, 2, 215, 128, 239, 174, 226, 233, 45,
26, 60, 35, 147, 144, 29, 222, 17, 195, 140,
12, 19, 182, 78, 105, 80, 164, 166, 172, 156,
23, 35, 233, 50, 227, 76, 158, 75, 238, 160,
24, 176, 82, 52, 108, 13, 83, 110, 125, 225,
